entry_time,exit_time,side,entry,exit,qty,pnl,reason
2020-05-05 20:05:00+00:00,2020-05-05 20:06:00+00:00,long,8873.688100000001,8863.0298,0.21910000000000002,-2.3352335300002114,sl
2020-05-15 20:54:00+00:00,2020-05-15 20:55:00+00:00,long,9502.085500000001,9495.447600000001,0.4349,-2.886822709999877,sl
2020-05-21 20:16:00+00:00,2020-05-21 20:17:00+00:00,long,9087.4739,9081.491100000001,0.6463,-3.8666836399998514,sl
2020-05-25 20:08:00+00:00,2020-05-25 20:09:00+00:00,long,8805.351,8809.7287,0.1703,0.7455223099998459,sl
2020-05-25 20:10:00+00:00,2020-05-25 20:11:00+00:00,long,8826.4699,8826.518600000001,0.7179,0.03496173000085455,sl
2020-05-27 20:15:00+00:00,2020-05-27 20:16:00+00:00,long,9179.782000000001,9182.9558,1.089,3.456268199998545,sl
2020-05-29 20:04:00+00:00,2020-05-29 20:05:00+00:00,long,9432.817000000001,9434.125600000001,1.06,1.3871160000003147,sl
2020-05-29 20:48:00+00:00,2020-05-29 20:49:00+00:00,long,9442.1693,9439.853000000001,1.059,-2.452961699998508,sl
2020-05-30 20:00:00+00:00,2020-05-30 20:01:00+00:00,long,9547.2004,9535.987500000001,0.46180000000000004,-5.178117219999366,sl
2020-05-31 20:19:00+00:00,2020-05-31 20:20:00+00:00,long,9525.975400000001,9514.523000000001,0.9486,-10.86374664000012,sl
2020-06-01 20:07:00+00:00,2020-06-01 20:08:00+00:00,long,9573.578300000001,9567.197900000001,0.9750000000000001,-6.220890000000009,sl
2020-06-03 20:24:00+00:00,2020-06-03 20:25:00+00:00,long,9587.797400000001,9579.4992,0.2156,-1.7890919200002349,sl
2020-06-08 20:20:00+00:00,2020-06-08 20:21:00+00:00,long,9700.4828,9688.8349,1.0294,-11.990348259999935,sl
2020-06-11 20:04:00+00:00,2020-06-11 20:05:00+00:00,long,9539.209700000001,9533.9004,0.2273,-1.2068038900001825,sl
2020-06-16 20:02:00+00:00,2020-06-16 20:03:00+00:00,long,9458.2971,9446.9383,0.049100000000000005,-0.5577170799999988,sl
2020-06-20 20:09:00+00:00,2020-06-20 20:10:00+00:00,long,9267.643900000001,9265.857600000001,0.26830000000000004,-0.4792642899999345,sl
2020-06-25 20:27:00+00:00,2020-06-25 20:28:00+00:00,long,9239.4884,9269.3763,0.5179,15.478943409999854,sl
2020-06-25 20:29:00+00:00,2020-06-25 20:30:00+00:00,long,9270.4948,9271.503200000001,0.6314000000000001,0.6367037600003915,sl
2020-06-26 20:28:00+00:00,2020-06-26 20:29:00+00:00,long,9144.9271,9133.935300000001,1.0311000000000001,-11.333644979999779,sl
2020-07-04 20:10:00+00:00,2020-07-04 20:11:00+00:00,long,9077.5049,9066.6141,0.2546,-2.7727976799998006,sl
2020-07-12 20:05:00+00:00,2020-07-12 20:07:00+00:00,long,9225.8559,9217.4323,0.019100000000000002,-0.16089076000000152,sl
2020-07-13 20:43:00+00:00,2020-07-13 20:44:00+00:00,long,9306.584200000001,9296.6037,0.1862,-1.8583691000002764,sl
2020-07-15 20:53:00+00:00,2020-07-15 20:54:00+00:00,long,9202.523000000001,9191.476200000001,0.4929,-5.4449677200000375,sl
2020-07-19 20:07:00+00:00,2020-07-19 20:09:00+00:00,long,9137.141300000001,9130.8658,0.0033,-0.020709150000005137,sl
2020-07-27 20:19:00+00:00,2020-07-27 20:20:00+00:00,long,10405.8884,10401.0026,0.9342,-4.564314360000017,sl
2020-08-07 20:02:00+00:00,2020-08-07 20:03:00+00:00,long,11672.9884,11672.401300000001,0.6764,-0.39711443999920665,sl
2020-08-09 20:06:00+00:00,2020-08-09 20:08:00+00:00,long,11609.7068,11603.0283,0.0408,-0.2724827999999994,sl
2020-08-13 20:05:00+00:00,2020-08-13 20:06:00+00:00,long,11514.061,11503.1865,0.1626,-1.7681936999999834,sl
2020-08-19 20:03:00+00:00,2020-08-19 20:04:00+00:00,long,11771.449700000001,11764.3663,0.8472000000000001,-6.001056480001142,sl
2020-08-24 20:00:00+00:00,2020-08-24 20:01:00+00:00,long,11766.5813,11756.4652,0.8473,-8.57137152999939,sl
2020-08-27 20:06:00+00:00,2020-08-27 20:07:00+00:00,long,11355.328300000001,11355.1218,0.4534,-0.09362710000010557,sl
2020-09-05 20:55:00+00:00,2020-09-05 20:56:00+00:00,long,10211.0075,10206.647,0.44970000000000004,-1.9609168499994898,sl
2020-09-06 20:14:00+00:00,2020-09-06 20:16:00+00:00,long,10176.6195,10183.8965,0.136,0.989672000000006,sl
2020-09-06 20:17:00+00:00,2020-09-06 20:18:00+00:00,long,10205.4254,10212.1767,0.039400000000000004,0.26600121999999615,sl
2020-09-10 20:00:00+00:00,2020-09-10 20:01:00+00:00,long,10433.0436,10440.8261,0.0298,0.2319184999999805,sl
2020-09-21 20:31:00+00:00,2020-09-21 20:32:00+00:00,long,10421.2558,10413.735200000001,0.9562,-7.191197719999839,sl
2020-09-23 20:40:00+00:00,2020-09-23 20:41:00+00:00,long,10489.8241,10490.692500000001,0.6548,0.5686283200007871,sl
2020-09-23 20:42:00+00:00,2020-09-23 20:43:00+00:00,long,10496.0161,10484.6988,0.037000000000000005,-0.41874010000002276,sl
2020-10-04 20:06:00+00:00,2020-10-04 20:07:00+00:00,long,10609.3444,10596.6136,0.0024000000000000002,-0.030553919999998472,sl
2020-10-05 20:30:00+00:00,2020-10-05 20:31:00+00:00,long,10729.1376,10718.2207,0.5369,-5.861283610000091,sl
2020-10-14 20:55:00+00:00,2020-10-14 20:56:00+00:00,long,11359.2171,11351.355300000001,0.1593,-1.2523847399998034,sl
2020-10-17 20:20:00+00:00,2020-10-17 20:21:00+00:00,long,11347.259100000001,11338.7962,0.0304,-0.2572721600000135,sl
2020-10-23 20:04:00+00:00,2020-10-23 20:05:00+00:00,long,12964.9215,12953.8822,0.33140000000000003,-3.6584240200001217,sl
2020-10-25 20:06:00+00:00,2020-10-25 20:07:00+00:00,long,12989.230800000001,12980.4668,0.2225,-1.94999000000023,sl
2020-11-06 20:19:00+00:00,2020-11-06 20:20:00+00:00,long,15515.813,15504.4076,0.3986,-4.546192439999858,sl
2020-11-07 20:29:00+00:00,2020-11-07 20:30:00+00:00,long,15348.6226,15336.023700000002,0.38770000000000004,-4.8845935299996315,sl
2020-11-25 20:28:00+00:00,2020-11-25 20:29:00+00:00,long,19300.184400000002,19312.1006,0.39790000000000003,4.741455979999866,sl
2020-11-26 20:13:00+00:00,2020-11-26 20:14:00+00:00,long,17139.1879,17118.537,0.223,-4.605150700000122,sl
